Ladungsmenge Q,Abstand R,einfallender Spitzenüberdruck Pso,reflektierter Spitzenüberdruck Pr,einfallender Impuls is,reflektierter Impuls ir,Schockwellengeschwindigkeit u,Ankunftszeit ta,Dauer der Druckphase td,einfallender Spitzenüberdruck Pso,reflektierter Spitzenüberdruck Pr,einfallender Impuls is,reflektierter Impuls ir,Schockwellengeschwindigkeit u,Ankunftszeit ta,Dauer der Druckphase td
60,9.2,136.5203939,410.0271419,312.2526338,763.0729234,499.4857336,10.19056939,8.700508357,196.8259684,654.5939536,452.4270622,1171.764373,555.2921981,8.944651722,8.555679589
60,9.3,133.3608741,398.0249708,309.2815804,753.5006754,496.3789885,10.38923327,8.799434799,192.1238868,634.3299215,447.9404075,1156.688316,551.195197,9.12344108,8.622393525
60,9.4,130.3137725,386.5363253,306.3726618,744.1601282,493.3632392,10.58920636,8.895272768,187.5920906,614.9581715,443.555699,1141.983257,547.2157954,9.303577985,8.694092389
60,9.5,127.3739322,375.5337247,303.5237168,735.0431111,490.4351189,10.79047008,8.988145934,183.2227383,596.4304956,439.2694389,1127.635961,543.3496961,9.485046204,8.770976071
60,9.6,124.536482,364.9914236,300.7326868,726.1418284,487.5914115,10.99300603,9.078174734,179.0084173,578.7017069,435.0782703,1113.633807,539.5927891,9.667829581,8.853195694
60,9.7,121.7968174,354.8852866,297.9976103,717.4488379,484.8290435,11.196796,9.165476183,174.9421176,561.7294263,430.9789714,1099.964749,535.9411427,9.851912044,8.940837748
60,9.8,119.150584,345.1926736,295.3166172,708.9570318,482.1450765,11.40182194,9.250163734,171.017206,545.4738868,426.9684503,1086.61729,532.3909944,10.03727761,9.033906638
60,9.9,116.5936615,335.8923339,292.6879237,700.659618,479.5367005,11.608066,9.332347191,167.2274035,529.8977521,423.04374,1073.580445,528.9387425,10.22391038,9.132305523
60,10,114.1221493,326.9643085,290.109828,692.5501029,477.0012268,11.8155105,9.412132639,163.5667635,514.9659496,419.201993,1060.843718,525.5809383,10.41179456,9.235815343
61,1,11336.38048,109855.4384,675.8497047,16294.48139,3240.077062,0.211575603,0.712858302,12715.70544,127427.5313,1024.767264,27431.10901,3435.646964,0.203598686,0.895126483
61,1.1,9953.495762,94045.03858,623.5928572,13957.62465,3043.688704,0.242946855,0.715796653,11212.35154,109045.2415,914.3394686,23388.54215,3228.499999,0.233467612,0.881971837
61,1.2,8788.726463,81079.92861,588.1815724,12145.5067,2868.24672,0.27637229,0.731687493,9978.148334,94408.53562,835.3399298,20266.75625,3049.14416,0.264996252,0.875621499
61,1.3,7799.321806,70323.21492,564.5991513,10706.90884,2710.279754,0.311905879,0.760036995,8947.253527,82547.2981,778.0323662,17797.86085,2892.054081,0.298186526,0.876280091
61,1.4,6952.813822,61312.57792,549.658535,9542.177244,2567.104845,0.349595613,0.800120033,8073.313632,72778.26078,736.2472891,15805.96318,2752.859986,0.33305066,0.88453275
61,1.5,6224.018901,53703.85112,541.2565897,8583.320883,2436.618965,0.389484078,0.851424133,7323.014844,64614.4182,705.9287122,14171.4624,2628.1471,0.369607314,0.901016758
61,1.6,5593.074115,47235.13702,537.9594314,7782.565302,2317.148344,0.431609011,0.913910985,6671.926387,57703.74079,684.3240078,12810.58347,2515.264397,0.407878977,0.926359942
61,1.7,5044.099653,41703.35681,538.7613386,7105.481387,2207.339858,0.476003782,0.988172926,6101.779603,51787.88653,669.5127604,11663.12949,2412.158954,0.447890177,0.961203314
61,1.8,4564.257336,36948.5055,542.9390579,6526.706421,2106.082631,0.522697815,1.075530244,5598.657465,46674.29097,660.122382,10684.87677,2317.240109,0.489666286,1.006241157
61,1.9,4143.069645,32842.80165,549.9607223,6027.193402,2012.451189,0.571716943,1.178091965,5151.769966,42217.15644,655.150723,9842.699382,2229.271587,0.533232696,1.062256707
61,2,3771.915972,29283.02518,559.4271838,5592.392935,1925.663979,0.62308371,1.298790973,4752.612329,38304.37493,653.852147,9111.354809,2147.2875,0.57861427,1.130148336
61,2.1,3443.652946,26184.98304,571.0332105,5211.021704,1845.052821,0.676817638,1.441395575,4394.377293,34848.43368,655.6624334,8471.311919,2070.527724,0.625834976,1.21094651
61,2.2,3152.32377,23479.42953,584.5412079,4874.209867,1770.040192,0.732935449,1.610487969,4071.538552,31780.01833,660.1481036,7907.250647,1998.388558,0.674917637,1.305823052
61,2.3,2892.932759,21109.00347,599.7630426,4574.899177,1700.122139,0.791451268,1.811383067,3779.551158,29043.46134,666.9715008,7407.005154,1930.385248,0.725883784,1.416093987
61,2.4,2661.268464,19025.89114,616.5472291,4307.410558,1634.855263,0.852376796,2.049938534,3514.633005,26593.46612,675.8662625,6960.806094,1866.123614,0.77875356,1.543216705
61,2.5,2453.763568,17190.01773,634.769741,4067.128453,1573.846675,0.915721475,2.332179979,3273.60322,24392.72229,686.6197909,6560.728593,1805.278612,0.833545667,1.688781631
61,2.6,2267.382962,15567.63017,654.3273211,3850.267068,1516.746138,0.981492629,2.663638013,3053.76105,22410.14983,699.0605263,6200.284189,1747.578176,0.890277346,1.854498199
61,2.7,2099.533646,14130.17448,675.1325408,3653.69495,1463.239831,1.049695591,3.048275489,2852.793904,20619.59167,713.048572,5874.115179,1692.791039,0.948964374,2.042174668
61,2.8,1947.991719,12853.39819,697.1101085,3474.801754,1413.045337,1.120333833,3.486891194,2668.706628,18998.82896,728.468696,5577.762856,1640.71757,1.009621084,2.253691209
61,2.9,1810.842851,11716.62656,720.1940786,3311.395913,1365.907556,1.193409069,3.974948796,2499.766456,17528.83105,745.2250441,5307.489801,1591.182884,1.072260381,2.490965665
61,3,1686.433476,10702.17475,744.3257226,3161.625231,1321.595324,1.268921363,4.499933424,2344.45963,16193.1776,763.2370984,5060.142209,1544.031649,1.136893779,2.755911516
61,3.1,1573.330569,9794.867417,769.4518895,3023.914682,1279.898599,1.346869227,5.038614248,2201.456841,14977.60828,782.4365582,4833.042197,1499.124189,1.203531432,3.050387749
61,3.2,1470.288336,8981.643723,767.7329082,2896.917248,1240.62607,1.427249709,5.554986459,2069.585382,13869.66786,802.7649078,4623.902823,1456.333538,1.272182177,3.376140624
61,3.3,1376.220516,8251.230998,761.3007769,2779.47474,1203.603126,1.510058481,6.000095153,1947.806483,12858.42336,824.1715043,4430.760465,1415.54322,1.342853572,3.7347377
61,3.4,1290.177239,7593.873847,752.6282489,2670.586349,1168.670103,1.59528992,6.315194183,1835.196679,11934.23618,846.6120614,4251.92059,1376.645561,1.415551935,4.127494897
61,3.5,1211.325626,7001.108342,742.2756396,2569.383196,1135.680762,1.682937183,6.507696386,1730.932365,11088.57651,870.0474381,4085.91396,1339.540411,1.490282393,4.555397881
61,3.6,1138.933461,6465.573064,730.7007393,2475.107622,1104.500959,1.77299228,6.698810885,1634.276868,10313.87073,894.442665,3931.461013,1304.134159,1.567048919,5.01901956
61,3.7,1072.355397,5980.850418,718.273514,2387.096213,1075.007475,1.865446145,6.842740444,1544.569558,9603.374644,919.7661562,3787.442716,1270.338966,1.645854372,5.518436012
61,3.8,1011.02127,5541.332942,705.2900013,2304.765806,1047.086986,1.960288697,6.953961765,1461.2166,8951.067366,938.514168,3652.876571,1238.072173,1.726700547,6.053143687
61,3.9,954.4261621,5142.110303,691.9848246,2227.601891,1020.635141,2.057508907,7.039768312,1383.683056,8351.561584,933.1459982,3526.896744,1207.255819,1.809588207,6.621981137
61,4,902.1219265,4778.873522,678.5421137,2155.148948,995.5557489,2.157094852,7.103539904,1311.486093,7800.027265,925.8900835,3408.737527,1177.816261,1.894517129,7.066689322
61,4.1,853.7099394,4447.83356,665.104826,2087.002354,971.7600414,2.259033775,7.146897304,1244.189121,7292.126261,917.1021735,3297.719507,1149.683854,1.981486139,7.475895575
61,4.2,808.8348832,4145.65194,651.7825786,2022.801565,949.1660222,2.363312138,7.170983484,1181.3967,6823.955935,907.0892145,3193.237931,1122.792679,2.070493156,7.777852348
61,4.3,767.1793989,3869.381472,638.6581533,1962.224363,927.6978747,2.469915671,7.177128955,1122.750098,6392.000303,896.1141755,3094.752892,1097.080315,2.161535224,8.005507212
61,4.4,728.4594752,3616.415495,625.7928495,1904.981971,907.2854309,2.578829423,7.167111715,1067.92341,5993.087484,884.400927,3001.780997,1072.487632,2.254608554,8.182099595
61,4.5,692.4204617,3384.444299,613.2308604,1850.814878,887.8636919,2.690037807,7.143170565,1016.620142,5624.352478,872.1389441,2913.88828,1048.958609,2.349708557,8.322740775
61,4.6,658.8336143,3171.417644,601.0028299,1799.489284,869.3723938,2.803524643,7.107886529,968.5702025,5283.204495,859.4876996,2830.684137,1026.440166,2.446829878,8.436593074
61,4.7,627.4930937,2975.512438,589.1287317,1750.79403,851.7556144,2.919273202,7.064011382,923.5272452,4967.298174,846.5806751,2751.816126,1004.882013,2.545966433,8.528849313
61,4.8,598.2133521,2795.104825,577.6201901,1704.537965,834.9614168,3.037266247,7.014293742,881.2663148,4674.508156,833.5289657,2676.965491,984.2365004,2.647111441,8.602277433
61,4.9,570.8268535,2628.746005,566.4823457,1660.547662,818.9415257,3.157486068,6.961331294,841.5817537,4402.906569,820.4244776,2605.843288,964.458488,2.750257457,8.658327269
61,5,545.1820793,2475.141278,555.7153494,1618.665437,803.6510322,3.27991452,6.907461676,804.2853403,4150.743041,807.3427373,2538.187036,945.5052148,2.8553964,8.697871953
61,5.1,521.1417811,2333.131824,545.3155563,1578.747627,789.0481267,3.404533059,6.854694041,769.2046279,3916.426919,794.3453418,2473.7578,927.3361773,2.962519588,8.721668541
61,5.2,498.5814464,2201.678836,535.2764773,1540.663089,775.0938536,3.531322771,6.804677015,736.1814603,3698.511432,781.482082,2412.337645,909.9130131,3.071617765,8.730613368
61,5.3,477.387949,2079.849693,525.5895335,1504.291879,761.7518891,3.66026441,6.758695932,705.0706431,3495.679552,768.7927727,2353.727417,893.1993903,3.182681131,8.725853821
61,5.4,457.458359,1966.805866,516.2446537,1469.5241,748.9883371,3.79133842,6.71769149,675.7387524,3306.731361,756.3088255,2297.744786,877.1609012,3.295699368,8.708805042
61,5.5,438.6988923,1861.792339,507.2307457,1436.258886,736.7715439,3.924524971,6.682292622,648.0630646,3130.572739,744.054594,2244.222539,861.7649615,3.410661669,8.68110878
61,5.6,421.0239813,1764.128336,498.5360644,1404.403502,725.0719276,4.059803981,6.652857639,621.930595,2966.205239,732.0485223,2193.007064,846.9807137,3.527556764,8.64456203
61,5.7,404.3554509,1673.199167,490.1485004,1373.872554,713.8618224,4.197155144,6.629519092,597.2372305,2812.716997,720.3041226,2143.957013,832.7789349,3.646372943,8.601035155
61,5.8,388.6217876,1588.449073,482.0558019,1344.587286,703.1153361,4.336557952,6.612229144,573.8869497,2669.274569,708.8308055,2096.942123,819.1319492,3.767098084,8.552392638
61,5.9,373.7574891,1509.374903,474.2457455,1316.474953,692.8082193,4.477991723,6.600803291,551.7911167,2535.1156,697.6345842,2051.842163,806.0135438,3.889719676,8.500424369
61,6,359.7024858,1435.520554,466.7062652,1289.468269,682.9177452,4.62143562,6.594961106,530.8678447,2409.542229,686.7186703,2008.546004,793.3988898,4.014224838,8.446791411
61,6.1,346.4016238,1366.472041,459.4255488,1263.504907,673.4225995,4.76686867,6.59436323,511.0414191,2291.915141,676.0839775,1966.950778,781.2644667,4.140600347,8.392987341
61,6.2,333.8042038,1301.853147,452.3921075,1238.52706,664.302779,4.914269791,6.598644218,492.2417754,2181.648222,665.7295461,1926.961145,769.5879899,4.268832656,8.340314394
61,6.3,321.8635682,1241.321561,445.5948258,1214.48104,655.5394985,5.063617801,6.607441057,474.4040259,2078.203726,655.6529007,1888.488617,758.3483438,4.398907916,8.289872533
61,6.4,310.5367315,1184.56545,439.0229941,1191.316923,647.115105,5.214891446,6.620417301,457.46803,1981.087919,645.8503513,1851.450968,747.525516,4.530811996,8.242559085
61,6.5,299.7840481,1131.30042,432.6663299,1168.988232,639.0129986,5.368069411,6.637282845,441.3780037,1889.847145,636.3172452,1815.771694,737.1005372,4.664530502,8.199076499
61,6.6,289.5689145,1081.266798,426.5149876,1147.451643,631.2175601,5.523130336,6.657809388,426.0821651,1804.064267,627.0481788,1781.379533,727.0554226,4.800048796,8.159945929
61,6.7,279.8575006,1034.227226,420.5595616,1126.666729,623.7140831,5.680052835,6.681841673,411.5324111,1723.355448,618.037174,1748.208025,717.3731176,4.937352012,8.125524683
61,6.8,270.6185085,989.9645006,414.7910838,1106.595722,616.488713,5.838815509,6.709304616,397.6840234,1647.367242,609.2778257,1716.195127,708.0374462,5.076425079,8.096025928
61,6.9,261.8229545,948.2796502,409.2010158,1087.203304,609.528389,5.999396956,6.74020647,384.4954,1575.773953,600.7634239,1685.28285,699.0330616,5.217252731,8.071539396
61,7,253.4439718,908.9902124,403.7812384,1068.456409,602.8207913,6.161775792,6.774638209,371.9278108,1508.275241,592.4870556,1655.416939,690.3454007,5.359819527,8.052052179
61,7.1,245.4566328,871.9286918,398.5240388,1050.324055,596.3542925,6.325930654,6.812769316,359.9451737,1444.593958,584.4416879,1626.546586,681.96064,5.504109867,8.037468932
61,7.2,237.837788,836.9411767,393.422096,1032.777176,590.1179121,6.491840219,6.854840216,348.5138506,1384.474176,576.6202372,1598.624157,673.8656551,5.650108004,8.027631064
61,7.3,230.5659195,803.8860971,388.4684654,1015.788485,584.1012745,6.659483211,6.90115154,337.6024604,1327.679396,569.0156251,1571.604956,666.0479816,5.79779806,8.022334612
61,7.4,223.6210089,772.6331085,383.6565621,999.3323385,578.2945701,6.828838412,6.952050424,327.1817079,1273.990927,561.6208237,1545.447004,658.4957784,5.947164042,8.021346633
61,7.5,216.9844167,743.0620872,378.980145,983.3846149,572.6885195,6.999884672,7.007913968,317.2242271,1223.206404,554.4288926,1520.110836,651.1977941,6.09818985,8.024420011
61,7.6,210.6387723,715.0622255,374.4332997,967.9226068,567.2743399,7.17260092,7.069129925,307.7044376,1175.138443,547.4330078,1495.559321,644.1433336,6.250859296,8.031306639
61,7.7,204.567875,688.5312148,370.0104226,952.9249186,562.0437138,7.346966169,7.136074591,298.5984126,1129.613418,540.6264844,1471.757493,637.3222281,6.405156112,8.041768953
61,7.8,198.7566028,663.3745091,365.7062049,938.3713745,556.9887606,7.522959527,7.209087761,289.8837579,1086.470339,534.0027943,1448.672395,630.7248061,6.561063962,8.055589826
61,7.9,193.1908292,639.5046584,361.5156167,924.2429339,552.1020095,7.700560201,7.288444536,281.5395006,1045.559839,527.5555794,1426.272943,624.3418664,6.718566454,8.072580826
61,8,187.8573479,616.8407064,357.4338925,910.5216132,547.3763746,7.879747511,7.374323638,273.545987,1006.74324,521.2786609,1404.529793,618.1646526,6.877647154,8.092588867
61,8.1,182.7438032,595.3076439,353.4565164,897.1904147,542.8051317,8.060500888,7.466771851,265.8847883,969.8917078,515.1660462,1383.415225,612.1848286,7.038289589,8.115501273
61,8.2,177.8386269,574.8359139,349.5792085,884.2332601,538.3818964,8.242799888,7.565664175,258.5386142,934.8854746,509.2119326,1362.90303,606.3944564,7.200477265,8.141249304
61,8.3,173.1309802,555.3609628,345.7979115,871.6349304,534.1006045,8.426624192,7.670659337,251.4912324,901.613131,503.4107096,1342.968413,600.7859745,7.364193671,8.16981017
61,8.4,168.6107004,536.8228317,342.1087785,859.3810094,529.9554925,8.611953615,7.781150451,244.7273957,869.970977,497.7569585,1323.587899,595.352178,7.52942229,8.201207599
61,8.5,164.2682523,519.1657853,338.5081609,847.4578321,525.9410809,8.798768109,7.896210898,238.2327737,839.8624288,492.245452,1304.739248,590.086199,7.696146606,8.235511009
61,8.6,160.0946832,502.3379744,334.9925971,835.8524374,522.0521567,8.98704777,8.014535957,231.99389,811.1974744,486.8711519,1286.401373,584.9814897,7.864350117,8.272833359
61,8.7,156.0815817,486.2911278,331.5588019,824.5525229,518.2837594,9.176772839,8.13438139,225.9980645,783.8921755,481.6292054,1268.55427,580.0318047,8.034016336,8.313327732
61,8.8,152.2210396,470.980272,328.2036563,813.5464048,514.6311655,9.367923711,8.253501068,220.2333596,757.8682105,476.5149421,1251.178951,575.2311854,8.205128805,8.357182729
61,8.9,148.5056177,456.3634745,324.9241983,802.8229795,511.0898759,9.560480932,8.369086953,214.6885307,733.0524542,471.5238693,1234.257377,570.5739452,8.377671097,8.404616727
61,9,144.9283126,442.4016103,321.7176136,792.3716886,507.6556033,9.754425209,8.48606763,209.3529803,709.3765935,466.6516672,1217.772403,566.0546554,8.551626827,8.455871052
61,9.1,141.482528,429.0581479,318.5812273,782.1824861,504.32426,9.949737408,8.593265614,204.2167154,686.7767725,461.8941841,1201.707726,561.6681314,8.726979656,8.511202105
61,9.2,138.1620464,416.2989533,315.5124961,772.2458077,501.0919476,10.14639856,8.69707228,199.2703086,665.1932675,457.2474311,1186.047828,557.4094207,8.903713297,8.570872441
61,9.3,134.9610048,404.0921109,312.5090004,762.5525431,497.9549462,10.34438987,8.79761676,194.5048608,644.5701877,452.7075766,1170.777936,553.2737909,9.081811523,8.635140817
61,9.4,131.8738703,392.4077592,309.5684379,753.0940093,494.9097049,10.5436927,8.895025722,189.911968,624.855199,448.2709412,1155.883977,549.2567181,9.26125817,8.704251136
61,9.5,128.8954193,381.2179397,306.6886164,743.8619261,491.9528329,10.74428858,8.989423038,185.4836893,605.9992707,443.9339919,1141.352535,545.3538772,9.442037145,8.778420266
61,9.6,126.0207168,370.496459,303.8674479,734.8483932,489.0810908,10.94615924,9.080929513,181.2125183,587.956441,439.6933371,1127.170816,541.561131,9.624132428,8.857824603
61,9.7,123.2450984,360.2187613,301.1029426,726.0458692,486.291383,11.14928656,9.169662675,177.0913551,570.6836017,435.5457207,1113.326612,537.8745216,9.807528079,8.942585306
61,9.8,120.5641526,350.3618114,298.3932037,717.4471511,483.5807496,11.3536526,9.255736617,173.1134818,554.1402989,431.4880173,1099.808268,534.2902608,9.992208244,9.032752052
61,9.9,117.9737052,340.9039875,295.7364218,709.0453562,480.9463598,11.5592396,9.339261881,169.2725385,538.2885489,427.5172269,1086.60465,530.8047223,10.17815715,9.128285198
61,10,115.4698044,331.8249815,293.1308706,700.8339044,478.3855053,11.76602999,9.420345385,165.5625017,523.0926689,423.6304698,1073.705122,527.4144335,10.36535913,9.229036224
62,1,11418.3861,110807.1568,682.9863318,16529.20505,3251.372317,0.211078184,0.71694226,12806.32433,128552.5826,1037.512193,27833.61271,3447.763268,0.2031296,0.90091327
62,1.1,10029.13697,94898.15929,629.5699233,14156.58123,3054.741277,0.242334568,0.719145294,11293.43974,110022.1287,924.90542,23728.15716,3239.978938,0.232904094,0.887358344
62,1.2,8858.563137,81848.14986,593.2844514,12316.99927,2879.064217,0.275630646,0.734240063,10051.44992,95265.06845,844.2881158,20558.27611,3060.049935,0.264329636,0.880586245
62,1.3,7863.849031,71017.44737,569.0200749,10856.79239,2720.869547,0.311020192,0.761771259,9014.113965,83305.77411,785.7421587,18051.67841,2902.463367,0.297407336,0.8807541
62,1.4,7012.478392,61941.69712,553.5310592,9674.70804,2577.472651,0.34855106,0.801020069,8134.770681,73456.24374,742.9831308,16029.6075,2762.849555,0.332148741,0.888430673
62,1.5,6279.228178,54275.2304,544.6759176,8701.673413,2446.768585,0.388265749,0.85145342,7379.872652,65225.64625,711.8798344,14370.53111,2637.787097,0.368571951,0.904246474
62,1.6,5644.201115,47755.01793,540.9948882,7889.159716,2327.081935,0.430201945,0.912989864,6724.812942,58258.95248,689.6288905,12989.33143,2524.615315,0.406698987,0.928822944
62,1.7,5091.486327,42177.10633,541.4643061,7202.198049,2217.058386,0.474393004,0.986158636,6151.190266,52295.50406,674.274699,11824.85341,2421.270811,0.446554,0.962791542
62,1.8,4608.217011,37380.79654,545.3481815,6615.030663,2115.586331,0.520868363,1.072198606,5644.987618,47140.96068,664.4196883,10832.17402,2326.15285,0.488162051,1.006832751
62,1.9,4183.889103,33237.74197,552.1054251,6108.315713,2021.739971,0.5696539,1.173120363,5195.33936,42648.16673,659.0435886,9977.646654,2238.0161,0.531548286,1.061711745
62,2,3809.85736,29644.25172,561.3300987,5667.279885,1934.737743,0.620772229,1.291742722,4793.683233,38703.97569,657.3873706,9235.634286,2155.886881,0.57673737,1.128304901
62,2.1,3478.955598,26515.7329,572.7119016,5280.46715,1853.911683,0.674242964,1.431706559,4433.168026,35220.07904,658.8767477,8586.302174,2078.998575,0.623753118,1.207617237
62,2.2,3185.205976,23782.59504,586.009416,4938.872599,1778.684638,0.730082944,1.597458092,4108.233579,32126.55059,663.0705625,8014.093313,2006.742218,0.672618244,1.300792194
62,2.3,2923.593456,21387.17606,601.0316019,4635.331022,1708.553111,0.788306429,1.794177937,3814.308654,29367.25024,669.6252228,7506.65461,1938.628897,0.723354201,1.409115073
62,2.4,2689.888857,19281.3974,617.6247553,4364.077683,1643.0742,0.84892528,2.02761105,3547.590515,26896.51425,678.2697248,7054.06704,1874.261225,0.775981085,1.534010884
62,2.5,2480.508664,17424.94962,635.6631558,4120.427711,1581.855518,0.91194911,2.303727071,3304.881929,24676.74496,688.7878049,6648.284837,1813.31176,0.830517577,1.677036854
62,2.6,2292.403002,15783.87077,655.0422576,3900.538698,1524.54731,0.977385434,2.628114079,3083.468999,22676.63565,701.0049829,6282.720971,1755.506699,0.886980927,1.83986943
62,2.7,2122.96544,14329.42044,675.6736624,3701.232552,1470.836202,1.045239793,3.004989182,2881.028427,20869.84851,714.7790191,5951.936673,1700.613578,0.94538694,2.02428536
62,2.8,1969.959879,13037.17933,697.4813614,3519.8602,1420.440179,1.115515876,3.435712337,2695.556212,19234.01897,729.9927909,5651.406027,1648.432,1.005749996,2.2321363
62,2.9,1831.460925,11886.32316,720.3988959,3354.197678,1373.104486,1.188215631,3.916740864,2525.312162,17749.99734,746.5489123,5377.335488,1598.786645,1.068083072,2.465316369
62,3,1705.804981,10859.033,744.367189,3202.36551,1328.598261,1.263339367,4.437095297,2368.776193,16401.2647,764.3656215,5126.524049,1551.522008,1.132397765,2.725722176
62,3.1,1591.549936,9940.013079,769.3328772,3062.765551,1286.711702,1.34088585,4.975654741,2224.613523,15173.47784,783.373607,4896.253888,1506.498427,1.198704334,3.015204993
62,3.2,1487.441766,9116.094403,772.7474668,2934.031072,1247.253697,1.420852392,5.498965799,2091.646644,14054.11082,803.5135331,4684.204067,1463.589093,1.267011731,3.335515018
62,3.3,1392.386757,8375.907112,766.7750239,2814.986997,1210.049785,1.503234938,5.960667815,1968.832519,13032.16946,824.7340943,4488.381861,1422.677783,1.337327644,3.688238024
62,3.4,1305.428288,7709.608439,758.4631637,2704.617962,1174.940408,1.588028145,6.303926982,1855.243849,12097.96139,846.9904732,4307.067702,1383.657141,1.409658538,4.074725069
62,3.5,1225.727364,7108.655887,748.38606,2602.042495,1141.779399,1.675225456,6.468126797,1750.053549,11242.90903,870.2431079,4138.770708,1346.427374,1.484009693,4.49601643
62,3.6,1152.546226,6565.617353,737.014349,2506.491984,1110.432651,1.764819175,6.702166259,1652.521757,10459.39578,894.4567018,3982.192522,1310.895244,1.560385249,4.95276139
62,3.7,1085.234501,6074.011632,724.7295591,2417.293453,1080.776954,1.856800532,6.853954806,1561.984906,9740.63844,919.5994211,3836.197718,1276.973288,1.638788244,5.445136064
62,3.8,1023.217464,5628.173991,711.8379198,2333.855354,1052.698967,1.951159748,6.971035924,1477.846438,9080.580394,944.4521688,3699.789444,1244.579218,1.719220656,5.972761886
62,3.9,965.9860575,5223.142514,698.5828995,2255.655801,1026.094303,2.047886097,7.06176027,1399.568876,8473.801424,939.5262466,3572.089247,1213.635425,1.801683445,6.534627869
62,4,913.0883725,4854.561733,685.1562139,2182.23276,1000.866712,2.146967965,7.130064557,1326.667019,7915.441012,932.6416192,3452.320291,1184.068601,1.886176588,6.997998292
62,4.1,864.1223652,4518.600694,671.7072659,2113.175833,976.9273578,2.248392904,7.177790054,1258.702054,7401.132657,924.1610908,3339.793311,1155.809405,1.972699123,7.436001727
62,4.2,818.7296059,4211.883106,658.351109,2048.119347,954.1941594,2.352147686,7.206096025,1195.276458,6926.947277,914.3984603,3233.894806,1128.792202,2.061249184,7.758780694
62,4.3,776.5899012,3931.427643,645.1750817,1986.736508,932.5912074,2.458218353,7.216222798,1136.029537,6489.344162,903.6231914,3134.077077,1102.954823,2.151824039,8.001101555
62,4.4,737.4166563,3674.596807,632.2442831,1928.734446,912.0482332,2.566590267,7.209819536,1080.633542,6085.128281,892.0651993,3039.849771,1078.238365,2.244420124,8.188068667
62,4.5,700.952864,3439.053017,619.6060597,1873.849985,892.5001309,2.677248151,7.189001082,1028.79024,5711.412937,879.9195073,2950.772686,1054.587007,2.339033084,8.336327307
62,4.6,666.9676279,3222.720821,607.2936618,1821.846024,873.8865252,2.790176138,7.156253962,980.227902,5365.586993,867.3506247,2866.449618,1031.947844,2.435657799,8.45616093
62,4.7,635.2531418,3023.754306,595.3292083,1772.508434,856.1513796,2.90535781,7.114275455,934.698638,5045.285998,854.4965666,2786.523082,1010.270735,2.534288427,8.553510635
62,4.8,605.6220588,2840.50894,583.7260819,1725.643379,839.242641,3.022776236,7.065800625,891.9760371,4748.366687,841.472479,2710.66977,989.5081588,2.634918429,8.631596818
62,4.9,577.9051953,2671.517184,572.490858,1681.074999,823.1119167,3.142414015,7.013449571,851.8530696,4472.884392,828.373867,2638.596624,969.6150827,2.737540606,8.692104436
62,5,551.9495229,2515.467334,561.6248528,1638.643404,807.7141811,3.264253307,6.95961042,814.1402203,4217.072987,815.2794388,2570.037427,950.5488334,2.842147126,8.73599213
62,5.1,527.6164085,2371.185127,551.1253633,1598.202927,793.0075075,3.38827587,6.906362145,778.6638228,3979.327052,802.2535931,2504.749853,932.2689779,2.948729557,8.764007169
62,5.2,504.7800679,2237.617728,540.9866554,1559.620596,778.9528251,3.514463091,6.855434312,745.2645715,3758.185973,789.348578,2442.51288,914.7372086,3.057278895,8.77698245
62,5.3,483.3262066,2113.819756,531.2007521,1522.774797,765.5136963,3.642796019,6.808197338,713.7961886,3552.319754,776.6063576,2383.124536,897.9172344,3.167785592,8.775978885
62,5.4,463.1508199,1998.941067,521.7580568,1487.554109,752.6561136,3.773255394,6.765675671,684.1242289,3360.516332,764.0602174,2326.399918,881.7746757,3.280239585,8.762323466
62,5.5,444.1591344,1892.216065,512.6478468,1453.856266,740.3483137,3.905821675,6.728576682,656.1250069,3181.670219,751.7361413,2272.169456,866.276965,3.39463032,8.73758187
62,5.6,426.2646708,1792.954326,503.8586608,1421.58725,728.5606081,4.040475066,6.697329106,629.684631,3014.772327,739.6539876,2220.277376,851.3932519,3.51094678,8.703494832
62,5.7,409.3884132,1700.53236,495.3786019,1390.660487,717.2652271,4.177195545,6.672126264,604.6981343,2858.900835,727.828493,2170.580347,837.0943115,3.629177511,8.661899427
62,5.8,393.4580721,1614.386367,487.1955731,1360.996135,706.4361777,4.315962884,6.652970579,581.0686903,2713.212989,716.2701254,2122.946277,823.3524585,3.749310643,8.614649708
62,5.9,378.4074285,1534.005851,479.2974585,1332.520448,696.0491123,4.456756675,6.639717027,558.7069055,2576.937729,704.9858091,2077.253253,810.1414642,3.871333915,8.563545739
62,6,364.1757496,1458.927987,471.6722613,1305.165213,686.0812095,4.59955635,6.632114017,537.5301786,2449.369051,693.979539,2033.388592,797.436478,3.995234701,8.510275894
62,6.1,350.7072683,1388.732638,464.3082068,1278.867249,676.5110631,4.744341205,6.629840806,517.4621224,2329.860035,683.2529,1991.247992,785.2139525,4.121000025,8.45637422
62,6.2,337.9507171,1323.037949,457.1938193,1253.567956,667.3185813,4.891090418,6.632540974,498.4320387,2217.817456,672.8055063,1950.734781,773.4515727,4.24861659,8.403192598
62,6.3,325.8589121,1261.496437,450.3179759,1229.212911,658.4848933,5.039783066,6.639851725,480.3744426,2112.696924,662.6353718,1911.759243,762.1281884,4.378070793,8.35188616
